transaction_id,account_id,purchase_date,sku_code,brand_title,product_category,cart_value_inr,coupon_discount,payment_gateway,shipping_city,return_flag,customer_score,event_type
MYN_TXN_0005158,MYN_ACC_00294,2025-10-05 18:48:25,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Jaipur,0,90,view
MYN_TXN_0001720,MYN_ACC_00749,2025-10-05 19:12:00,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Chennai,0,90,view
MYN_TXN_0005474,MYN_ACC_00423,2025-10-05 19:21:47,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0002703,MYN_ACC_00709,2025-10-05 19:31:26,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,1499.0,1000,Myntra Credit / PayTM,Chennai,0,95,buy
MYN_TXN_0003209,MYN_ACC_00709,2025-10-05 19:39:43,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Chennai,0,90,view
MYN_TXN_0003108,MYN_ACC_00305,2025-10-05 19:59:26,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Bengaluru,0,90,view
MYN_TXN_0004437,MYN_ACC_00407,2025-10-05 20:01:34,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Net Banking,Hyderabad,0,90,cart
MYN_TXN_0000704,MYN_ACC_00401,2025-10-05 20:08:27,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Chandigarh,0,90,view
MYN_TXN_0002135,MYN_ACC_00616,2025-10-05 20:11:41,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Bengaluru,0,90,view
MYN_TXN_0001940,MYN_ACC_00865,2025-10-05 20:17:50,MYN_M04,Snitch Oversized Corduroy Shirt,Men Casual & Streetwear,0.0,0,Credit Card,Kolkata,0,90,view
MYN_TXN_0001581,MYN_ACC_00564,2025-10-05 20:24:18,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Kochi,0,90,cart
MYN_TXN_0000726,MYN_ACC_00428,2025-10-05 20:43:47,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,view
MYN_TXN_0007316,MYN_ACC_00348,2025-10-05 20:44:59,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,2450.0,500,Net Banking,Hyderabad,0,95,buy
MYN_TXN_0003408,MYN_ACC_00854,2025-10-05 20:59:33,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Jaipur,0,90,view
MYN_TXN_0003307,MYN_ACC_00233,2025-10-05 21:19:18,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Mumbai,0,90,view
MYN_TXN_0000638,MYN_ACC_00868,2025-10-05 21:36:25,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Pune,0,90,view
MYN_TXN_0001323,MYN_ACC_00784,2025-10-05 21:50:12,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Net Banking,Hyderabad,0,90,view
MYN_TXN_0003862,MYN_ACC_00702,2025-10-05 21:59:33,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Lucknow,0,90,view
MYN_TXN_0003735,MYN_ACC_00702,2025-10-05 22:16:55,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,4490.0,500,UPI AutoPay,Lucknow,0,70,buy
MYN_TXN_0001787,MYN_ACC_00863,2025-10-05 22:41:18,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Kolkata,0,90,cart
MYN_TXN_0005103,MYN_ACC_00224,2025-10-05 23:25:01,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,UPI AutoPay,Ahmedabad,0,90,view
MYN_TXN_0005245,MYN_ACC_00868,2025-10-06 00:32:41,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Credit Card,Pune,0,90,view
MYN_TXN_0003947,MYN_ACC_00724,2025-10-06 01:28:39,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0003087,MYN_ACC_00417,2025-10-06 07:01:15,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Ahmedabad,0,90,view
MYN_TXN_0005009,MYN_ACC_00711,2025-10-06 10:06:50,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,Net Banking,Chennai,0,90,view
MYN_TXN_0004419,MYN_ACC_00212,2025-10-06 10:17:59,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,UPI AutoPay,Kochi,0,90,cart
MYN_TXN_0001211,MYN_ACC_00749,2025-10-06 10:48:39,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Net Banking,Chennai,0,90,view
MYN_TXN_0007262,MYN_ACC_00622,2025-10-06 11:35:38,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Net Banking,Kochi,0,90,view
MYN_TXN_0004863,MYN_ACC_00053,2025-10-06 12:13:34,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,0.0,0,Net Banking,Delhi NCR,0,90,view
MYN_TXN_0007891,MYN_ACC_00263,2025-10-06 12:25:43,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Net Banking,Ahmedabad,0,90,cart
MYN_TXN_0007315,MYN_ACC_00531,2025-10-06 12:39:03,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Bengaluru,0,90,view
MYN_TXN_0002930,MYN_ACC_00536,2025-10-06 12:51:56,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Net Banking,Chennai,0,90,view
MYN_TXN_0004831,MYN_ACC_00392,2025-10-06 13:03:44,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,UPI AutoPay,Chandigarh,0,90,view
MYN_TXN_0007206,MYN_ACC_00415,2025-10-06 13:33:25,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Credit Card,Pune,0,90,cart
MYN_TXN_0001970,MYN_ACC_00579,2025-10-06 13:59:53,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,11599.0,400,Myntra Credit / PayTM,Chandigarh,0,70,buy
MYN_TXN_0003244,MYN_ACC_00117,2025-10-06 15:48:11,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Ahmedabad,0,90,cart
MYN_TXN_0003186,MYN_ACC_00114,2025-10-06 16:11:46,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Delhi NCR,0,90,view
MYN_TXN_0002101,MYN_ACC_00220,2025-10-06 17:14:16,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Net Banking,Lucknow,0,90,view
MYN_TXN_0001371,MYN_ACC_00348,2025-10-06 17:46:31,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0001670,MYN_ACC_00816,2025-10-06 17:53:36,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,cart
MYN_TXN_0002338,MYN_ACC_00914,2025-10-06 18:20:42,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,view
MYN_TXN_0005132,MYN_ACC_00422,2025-10-06 18:25:17,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Delhi NCR,0,90,view
MYN_TXN_0006432,MYN_ACC_00438,2025-10-06 19:14:22,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Jaipur,0,90,view
MYN_TXN_0001398,MYN_ACC_00302,2025-10-06 19:32:02,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Lucknow,0,90,cart
MYN_TXN_0006251,MYN_ACC_00657,2025-10-06 19:32:08,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Ahmedabad,0,90,view
MYN_TXN_0006866,MYN_ACC_00348,2025-10-06 19:39:44,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0007523,MYN_ACC_00511,2025-10-06 19:48:36,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Pune,0,90,view
MYN_TXN_0002282,MYN_ACC_00438,2025-10-06 20:12:40,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Jaipur,0,90,view
MYN_TXN_0002699,MYN_ACC_00702,2025-10-06 20:28:39,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Credit Card,Lucknow,0,90,view
MYN_TXN_0003622,MYN_ACC_00828,2025-10-06 20:48:04,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,500.0,1000,Credit Card,Bengaluru,0,80,buy
MYN_TXN_0000141,MYN_ACC_00791,2025-10-06 21:02:57,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Net Banking,Chennai,0,90,view
MYN_TXN_0000418,MYN_ACC_00782,2025-10-06 21:11:14,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0004041,MYN_ACC_00236,2025-10-06 21:13:13,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Lucknow,0,90,view
MYN_TXN_0006081,MYN_ACC_00474,2025-10-06 21:16:06,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,8799.0,200,Myntra Credit / PayTM,Mumbai,0,90,buy
MYN_TXN_0000540,MYN_ACC_00220,2025-10-06 21:16:41,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Credit Card,Lucknow,0,90,cart
MYN_TXN_0003192,MYN_ACC_00622,2025-10-06 21:37:24,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,Net Banking,Kochi,0,90,cart
MYN_TXN_0007088,MYN_ACC_00306,2025-10-06 21:48:41,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Jaipur,0,90,cart
MYN_TXN_0007938,MYN_ACC_00266,2025-10-06 21:50:40,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Kolkata,0,90,cart
MYN_TXN_0006443,MYN_ACC_00474,2025-10-06 22:02:16,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,UPI AutoPay,Mumbai,0,90,view
MYN_TXN_0001746,MYN_ACC_00428,2025-10-06 22:32:28,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,view
MYN_TXN_0007272,MYN_ACC_00240,2025-10-06 23:29:21,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Kolkata,0,90,cart
MYN_TXN_0003790,MYN_ACC_00866,2025-10-06 23:58:44,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Hyderabad,0,90,view
MYN_TXN_0005403,MYN_ACC_00281,2025-10-07 00:00:56,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Hyderabad,0,90,view
MYN_TXN_0007796,MYN_ACC_00219,2025-10-07 01:38:49,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Net Banking,Kochi,0,90,view
MYN_TXN_0000305,MYN_ACC_00841,2025-10-07 08:29:39,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Ahmedabad,0,90,view
MYN_TXN_0005363,MYN_ACC_00433,2025-10-07 09:26:53,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Net Banking,Ahmedabad,0,90,cart
MYN_TXN_0003984,MYN_ACC_00858,2025-10-07 12:02:15,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Jaipur,0,90,view
MYN_TXN_0007613,MYN_ACC_00036,2025-10-07 12:18:17,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0001472,MYN_ACC_00056,2025-10-07 12:29:29,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,Credit Card,Ahmedabad,0,90,view
MYN_TXN_0004016,MYN_ACC_00120,2025-10-07 12:52:19,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Mumbai,0,90,view
MYN_TXN_0007039,MYN_ACC_00056,2025-10-07 13:21:15,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Net Banking,Ahmedabad,0,90,view
MYN_TXN_0002095,MYN_ACC_00745,2025-10-07 14:35:56,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,UPI AutoPay,Ahmedabad,0,90,cart
MYN_TXN_0007419,MYN_ACC_00348,2025-10-07 14:40:40,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Hyderabad,0,90,cart
MYN_TXN_0001645,MYN_ACC_00547,2025-10-07 14:43:56,MYN_M01,Tommy Hilfiger Organic Cotton Polo,Men Casual & Streetwear,0.0,0,Credit Card,Bengaluru,0,90,view
MYN_TXN_0002319,MYN_ACC_00025,2025-10-07 15:02:05,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Pune,0,90,view
MYN_TXN_0007940,MYN_ACC_00617,2025-10-07 15:04:47,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,view
MYN_TXN_0004411,MYN_ACC_00234,2025-10-07 15:16:07,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Ahmedabad,0,90,cart
MYN_TXN_0002762,MYN_ACC_00275,2025-10-07 15:17:27,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0001500,MYN_ACC_00723,2025-10-07 15:26:30,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,UPI AutoPay,Lucknow,0,90,view
MYN_TXN_0001667,MYN_ACC_00428,2025-10-07 15:43:48,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Kolkata,0,90,cart
MYN_TXN_0001544,MYN_ACC_00435,2025-10-07 16:01:44,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Credit Card,Pune,0,90,view
MYN_TXN_0001577,MYN_ACC_00435,2025-10-07 16:05:56,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Pune,0,90,view
MYN_TXN_0002162,MYN_ACC_00151,2025-10-07 16:11:42,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,UPI AutoPay,Chennai,0,90,view
MYN_TXN_0002661,MYN_ACC_00301,2025-10-07 17:51:53,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Net Banking,Kolkata,0,90,view
MYN_TXN_0003215,MYN_ACC_00163,2025-10-07 18:32:55,MYN_M04,Snitch Oversized Corduroy Shirt,Men Casual & Streetwear,0.0,0,Credit Card,Mumbai,0,90,view
MYN_TXN_0003444,MYN_ACC_00225,2025-10-07 18:45:48,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,view
MYN_TXN_0005385,MYN_ACC_00714,2025-10-07 18:51:20,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,6990.0,1000,Myntra Credit / PayTM,Chandigarh,0,70,buy
MYN_TXN_0003864,MYN_ACC_00008,2025-10-07 19:05:42,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Hyderabad,0,90,cart
MYN_TXN_0000306,MYN_ACC_00608,2025-10-07 19:17:10,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Lucknow,0,90,view
MYN_TXN_0002986,MYN_ACC_00230,2025-10-07 19:23:45,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Net Banking,Delhi NCR,0,90,cart
MYN_TXN_0005820,MYN_ACC_00446,2025-10-07 19:24:43,MYN_B01,MAC Studio Fix Fluid Foundation,Luxury Beauty & Fragrance,0.0,0,Credit Card,Kochi,0,90,cart
MYN_TXN_0003785,MYN_ACC_00219,2025-10-07 19:47:43,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Kochi,0,90,cart
MYN_TXN_0002139,MYN_ACC_00220,2025-10-07 19:48:52,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Lucknow,0,90,view
MYN_TXN_0004594,MYN_ACC_00340,2025-10-07 20:26:29,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Credit Card,Mumbai,0,90,view
MYN_TXN_0000444,MYN_ACC_00101,2025-10-07 20:43:48,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,10999.0,1000,Myntra Credit / PayTM,Kochi,0,90,buy
MYN_TXN_0004509,MYN_ACC_00268,2025-10-07 20:47:07,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Kolkata,0,90,cart
MYN_TXN_0007167,MYN_ACC_00405,2025-10-07 20:53:00,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Kolkata,0,90,view
MYN_TXN_0007001,MYN_ACC_00860,2025-10-07 20:58:32,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kochi,0,90,view
MYN_TXN_0004849,MYN_ACC_00612,2025-10-07 21:06:28,MYN_M03,Calvin Klein Classic Logo Tee,Men Casual & Streetwear,0.0,0,Myntra Credit / PayTM,Hyderabad,0,90,view
MYN_TXN_0002092,MYN_ACC_00137,2025-10-07 21:07:44,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,Net Banking,Ahmedabad,0,90,cart
MYN_TXN_0003488,MYN_ACC_00025,2025-10-07 21:19:01,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Net Banking,Pune,0,90,view
MYN_TXN_0004542,MYN_ACC_00790,2025-10-07 21:42:38,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Net Banking,Mumbai,0,90,view
MYN_TXN_0004638,MYN_ACC_00403,2025-10-07 23:56:31,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Lucknow,0,90,view
MYN_TXN_0004885,MYN_ACC_00206,2025-10-08 01:35:06,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,UPI AutoPay,Pune,0,90,cart
MYN_TXN_0003826,MYN_ACC_00233,2025-10-08 07:57:35,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Credit Card,Mumbai,0,90,view
MYN_TXN_0004402,MYN_ACC_00865,2025-10-08 08:03:13,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Kolkata,0,90,view
MYN_TXN_0001081,MYN_ACC_00750,2025-10-08 08:44:46,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Chandigarh,0,90,view
MYN_TXN_0006935,MYN_ACC_00611,2025-10-08 09:19:49,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Net Banking,Bengaluru,0,90,view
MYN_TXN_0004527,MYN_ACC_00121,2025-10-08 09:37:50,MYN_B02,Yves Saint Laurent Libre Eau De Parfum,Luxury Beauty & Fragrance,0.0,0,UPI AutoPay,Kochi,0,90,view
MYN_TXN_0006020,MYN_ACC_00121,2025-10-08 10:17:38,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Kochi,0,90,view
MYN_TXN_0004148,MYN_ACC_00538,2025-10-08 11:30:20,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Net Banking,Jaipur,0,90,view
MYN_TXN_0000803,MYN_ACC_00340,2025-10-08 12:29:16,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,UPI AutoPay,Mumbai,0,90,cart
MYN_TXN_0000953,MYN_ACC_00247,2025-10-08 13:12:55,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Net Banking,Jaipur,0,90,view
MYN_TXN_0000423,MYN_ACC_00124,2025-10-08 13:18:58,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Net Banking,Kolkata,0,90,view
MYN_TXN_0002207,MYN_ACC_00676,2025-10-08 13:24:08,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,2499.0,0,Net Banking,Kochi,0,80,buy
MYN_TXN_0006922,MYN_ACC_00766,2025-10-08 13:35:47,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,Net Banking,Hyderabad,0,90,view
MYN_TXN_0006726,MYN_ACC_00220,2025-10-08 15:00:18,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Lucknow,0,90,cart
MYN_TXN_0005510,MYN_ACC_00854,2025-10-08 15:02:26,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,UPI AutoPay,Jaipur,0,90,view
MYN_TXN_0006467,MYN_ACC_00381,2025-10-08 15:17:23,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Net Banking,Hyderabad,0,90,view
MYN_TXN_0001160,MYN_ACC_00268,2025-10-08 15:39:41,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,1399.0,500,Credit Card,Kolkata,0,85,buy
MYN_TXN_0005032,MYN_ACC_00107,2025-10-08 15:57:44,MYN_S01,Adidas Originals Superstar Sneakers,Footwear & Sneakers,0.0,0,UPI AutoPay,Ahmedabad,0,90,view
MYN_TXN_0007230,MYN_ACC_00602,2025-10-08 16:38:51,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Bengaluru,0,90,view
MYN_TXN_0001489,MYN_ACC_00444,2025-10-08 17:08:39,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Myntra Credit / PayTM,Kolkata,0,90,cart
MYN_TXN_0002302,MYN_ACC_00614,2025-10-08 17:17:03,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Net Banking,Kolkata,0,90,view
MYN_TXN_0007853,MYN_ACC_00397,2025-10-08 17:22:09,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Mumbai,0,90,view
MYN_TXN_0007664,MYN_ACC_00114,2025-10-08 17:56:43,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,UPI AutoPay,Delhi NCR,0,90,view
MYN_TXN_0002704,MYN_ACC_00303,2025-10-08 18:07:15,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Net Banking,Lucknow,0,90,view
MYN_TXN_0001829,MYN_ACC_00801,2025-10-08 18:07:49,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Net Banking,Chandigarh,0,90,view
MYN_TXN_0006683,MYN_ACC_00240,2025-10-08 18:11:20,MYN_W04,W for Woman Silk Blend Trousers,Women Western & Ethnic,0.0,0,Credit Card,Kolkata,0,90,view
MYN_TXN_0001689,MYN_ACC_00455,2025-10-08 18:32:53,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Credit Card,Kolkata,0,90,view
MYN_TXN_0004809,MYN_ACC_00474,2025-10-08 18:57:49,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,10999.0,1000,Credit Card,Mumbai,0,85,buy
MYN_TXN_0005157,MYN_ACC_00237,2025-10-08 19:45:12,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,Credit Card,Hyderabad,0,90,view
MYN_TXN_0001694,MYN_ACC_00872,2025-10-08 19:49:07,MYN_W01,Mango Floral Print Maxi Dress,Women Western & Ethnic,0.0,0,Credit Card,Mumbai,0,90,cart
MYN_TXN_0005537,MYN_ACC_00234,2025-10-08 19:52:21,MYN_S03,Aldo Men Leather Chelsea Boots,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Ahmedabad,0,90,view
MYN_TXN_0005050,MYN_ACC_00385,2025-10-08 20:46:27,MYN_S02,Birkenstock Arizona Leather Slides,Footwear & Sneakers,0.0,0,Myntra Credit / PayTM,Kochi,0,90,view
MYN_TXN_0000184,MYN_ACC_00766,2025-10-08 20:58:50,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Net Banking,Hyderabad,0,90,view
MYN_TXN_0004687,MYN_ACC_00330,2025-10-08 21:26:19,MYN_W02,Anouk Embroidered Chanderi Kurta,Women Western & Ethnic,0.0,0,Credit Card,Jaipur,0,90,cart
MYN_TXN_0001978,MYN_ACC_00220,2025-10-08 21:42:49,MYN_B03,Clinique Moisture Surge 100H,Luxury Beauty & Fragrance,0.0,0,Myntra Credit / PayTM,Lucknow,0,90,view
MYN_TXN_0001716,MYN_ACC_00594,2025-10-08 21:45:14,MYN_W03,H&M Ribbed Knit Top,Women Western & Ethnic,0.0,0,Credit Card,Kochi,0,90,view
MYN_TXN_0004582,MYN_ACC_00276,2025-10-08 21:55:16,MYN_M02,Jack & Jones Tapered Cargo Pants,Men Casual & Streetwear,0.0,0,UPI AutoPay,Jaipur,0,90,view
